transaction_id,date,product_id,quantity,unit_price,total_amount,customer_id
494,2023-12-10,19,1,89.99,89.99,CUST-4050
495,2023-12-10,5,15,79.99,1199.85,CUST-3469
496,2023-12-10,1,17,29.99,509.83,CUST-8196
497,2023-12-10,5,9,79.99,719.91,CUST-5508
498,2023-12-10,22,3,199.99,599.97,CUST-5559
499,2023-12-10,9,11,24.99,274.89,CUST-8154
500,2023-12-10,8,6,119.99,719.94,CUST-7211
501,2023-12-10,2,7,89.99,629.93,CUST-7539
502,2023-12-10,7,10,299.99,2999.9,CUST-9932
503,2023-12-10,9,4,24.99,99.96,CUST-5277
504,2023-12-10,12,14,8.99,125.86,CUST-4311
505,2023-12-11,21,4,149.99,599.96,CUST-3759
506,2023-12-11,2,20,89.99,1799.8,CUST-5644
507,2023-12-11,13,18,19.99,359.82,CUST-3015
508,2023-12-11,24,12,9.99,119.88,CUST-6687
509,2023-12-11,13,33,19.99,659.67,CUST-1710
510,2023-12-11,3,21,12.99,272.79,CUST-9418
511,2023-12-11,14,21,14.99,314.79,CUST-3508
512,2023-12-11,23,11,99.99,1099.89,CUST-8399
513,2023-12-11,21,4,149.99,599.96,CUST-7466
514,2023-12-11,17,3,299.99,899.97,CUST-5122
515,2023-12-11,27,13,8.99,116.87,CUST-6922
516,2023-12-11,3,10,12.99,129.9,CUST-8582
517,2023-12-11,24,10,9.99,99.9,CUST-4878
518,2023-12-11,9,14,24.99,349.86,CUST-7609
519,2023-12-11,24,16,9.99,159.84,CUST-6230
520,2023-12-11,25,11,199.99,2199.89,CUST-8596
521,2023-12-11,17,4,299.99,1199.96,CUST-6614
522,2023-12-11,11,23,12.99,298.77,CUST-5811
523,2023-12-11,8,13,119.99,1559.87,CUST-2708
524,2023-12-11,8,16,119.99,1919.84,CUST-3858
525,2023-12-11,11,19,12.99,246.81,CUST-9210
526,2023-12-11,22,1,199.99,199.99,CUST-7184
527,2023-12-11,14,9,14.99,134.91,CUST-4898
528,2023-12-11,5,19,79.99,1519.81,CUST-9329
529,2023-12-11,6,31,129.99,4029.69,CUST-6851
530,2023-12-11,9,12,24.99,299.88,CUST-2216
531,2023-12-11,11,15,12.99,194.85,CUST-3325
532,2023-12-12,15,14,9.99,139.86,CUST-4755
533,2023-12-12,23,20,99.99,1999.8,CUST-5529
534,2023-12-12,6,32,129.99,4159.68,CUST-3559
535,2023-12-12,7,11,299.99,3299.89,CUST-9642
536,2023-12-12,16,9,34.99,314.91,CUST-6159
537,2023-12-12,25,12,199.99,2399.88,CUST-9713
538,2023-12-12,19,5,89.99,449.95,CUST-7042
539,2023-12-12,17,4,299.99,1199.96,CUST-9272
540,2023-12-12,20,4,29.99,119.96,CUST-2996
541,2023-12-12,17,5,299.99,1499.95,CUST-3886
542,2023-12-12,8,29,119.99,3479.71,CUST-7113
543,2023-12-12,13,20,19.99,399.8,CUST-7024
544,2023-12-12,10,5,4.99,24.95,CUST-4573
545,2023-12-12,20,3,29.99,89.97,CUST-4240
546,2023-12-12,11,24,12.99,311.76,CUST-2618
547,2023-12-12,26,13,12.99,168.87,CUST-9817
548,2023-12-12,2,14,89.99,1259.86,CUST-5760
549,2023-12-12,22,4,199.99,799.96,CUST-1157
550,2023-12-12,6,16,129.99,2079.84,CUST-3333
551,2023-12-12,18,6,499.99,2999.94,CUST-5968
552,2023-12-13,22,5,199.99,999.95,CUST-5410
553,2023-12-13,9,18,24.99,449.82,CUST-9267
554,2023-12-13,10,7,4.99,34.93,CUST-3919
555,2023-12-13,17,3,299.99,899.97,CUST-9237
556,2023-12-13,12,31,8.99,278.69,CUST-3224
557,2023-12-13,15,15,9.99,149.85,CUST-1400
558,2023-12-13,25,6,199.99,1199.94,CUST-3187
559,2023-12-13,25,9,199.99,1799.91,CUST-8165
560,2023-12-13,9,12,24.99,299.88,CUST-5231
561,2023-12-13,25,13,199.99,2599.87,CUST-6720
562,2023-12-13,15,12,9.99,119.88,CUST-4020
563,2023-12-13,6,24,129.99,3119.76,CUST-8724
564,2023-12-13,17,4,299.99,1199.96,CUST-9023
565,2023-12-13,8,24,119.99,2879.76,CUST-9257
566,2023-12-13,1,27,29.99,809.73,CUST-5350
567,2023-12-13,17,3,299.99,899.97,CUST-9497
568,2023-12-13,26,12,12.99,155.88,CUST-7095
569,2023-12-13,9,8,24.99,199.92,CUST-9117
570,2023-12-13,6,23,129.99,2989.77,CUST-2685
571,2023-12-13,20,7,29.99,209.93,CUST-6778
572,2023-12-13,16,28,34.99,979.72,CUST-3087
573,2023-12-13,14,27,14.99,404.73,CUST-1193
574,2023-12-13,13,29,19.99,579.71,CUST-4714
575,2023-12-14,2,20,89.99,1799.8,CUST-5266
576,2023-12-14,10,8,4.99,39.92,CUST-2452
577,2023-12-14,17,3,299.99,899.97,CUST-7503
578,2023-12-14,5,34,79.99,2719.66,CUST-3093
579,2023-12-14,2,10,89.99,899.9,CUST-5306
580,2023-12-14,21,5,149.99,749.95,CUST-3436
581,2023-12-14,22,4,199.99,799.96,CUST-6203
582,2023-12-14,26,20,12.99,259.8,CUST-2432
583,2023-12-14,17,4,299.99,1199.96,CUST-2847
584,2023-12-14,12,17,8.99,152.83,CUST-1802
585,2023-12-14,24,9,9.99,89.91,CUST-1167
586,2023-12-14,6,11,129.99,1429.89,CUST-8864
587,2023-12-14,25,8,199.99,1599.92,CUST-3064
588,2023-12-14,15,16,9.99,159.84,CUST-8263
589,2023-12-14,19,5,89.99,449.95,CUST-8877
590,2023-12-14,23,9,99.99,899.91,CUST-6908
591,2023-12-14,20,8,29.99,239.92,CUST-5276
592,2023-12-14,1,19,29.99,569.81,CUST-9874
593,2023-12-14,28,7,6.99,48.93,CUST-8699
594,2023-12-15,1,33,29.99,989.67,CUST-4584
595,2023-12-15,21,5,149.99,749.95,CUST-3360
596,2023-12-15,1,25,29.99,749.75,CUST-2757
597,2023-12-15,23,16,99.99,1599.84,CUST-5046
598,2023-12-15,19,4,89.99,359.96,CUST-8690
599,2023-12-15,6,27,129.99,3509.73,CUST-5894
600,2023-12-15,21,2,149.99,299.98,CUST-1709
601,2023-12-15,28,6,6.99,41.94,CUST-5066
602,2023-12-15,20,3,29.99,89.97,CUST-2720
603,2023-12-15,10,10,4.99,49.9,CUST-2108
604,2023-12-15,8,22,119.99,2639.78,CUST-7729
605,2023-12-15,1,31,29.99,929.69,CUST-8914
606,2023-12-15,2,10,89.99,899.9,CUST-7028
607,2023-12-15,9,17,24.99,424.83,CUST-6492
608,2023-12-15,1,21,29.99,629.79,CUST-7479
609,2023-12-15,9,20,24.99,499.8,CUST-3253
610,2023-12-15,7,6,299.99,1799.94,CUST-2685
611,2023-12-15,12,39,8.99,350.61,CUST-3211
612,2023-12-15,24,14,9.99,139.86,CUST-7146
613,2023-12-15,5,42,79.99,3359.58,CUST-7232
614,2023-12-16,6,16,129.99,2079.84,CUST-7484
615,2023-12-16,3,10,12.99,129.9,CUST-5466
616,2023-12-16,12,14,8.99,125.86,CUST-8496
617,2023-12-16,21,1,149.99,149.99,CUST-6650
618,2023-12-16,23,3,99.99,299.97,CUST-2143
619,2023-12-16,12,21,8.99,188.79,CUST-3788
620,2023-12-16,25,8,199.99,1599.92,CUST-8077
621,2023-12-17,8,15,119.99,1799.85,CUST-2858
622,2023-12-17,14,9,14.99,134.91,CUST-9830
623,2023-12-17,26,12,12.99,155.88,CUST-1415
624,2023-12-17,14,9,14.99,134.91,CUST-7694
625,2023-12-17,25,8,199.99,1599.92,CUST-6937
626,2023-12-17,19,3,89.99,269.97,CUST-1916
627,2023-12-17,27,9,8.99,80.91,CUST-4022
628,2023-12-17,6,18,129.99,2339.82,CUST-8314
629,2023-12-17,1,11,29.99,329.89,CUST-8828
630,2023-12-17,17,2,299.99,599.98,CUST-9418
631,2023-12-17,22,2,199.99,399.98,CUST-7548
632,2023-12-18,13,16,19.99,319.84,CUST-8083
633,2023-12-18,16,15,34.99,524.85,CUST-1609
634,2023-12-18,10,13,4.99,64.87,CUST-9769
635,2023-12-18,21,6,149.99,899.94,CUST-8978
636,2023-12-18,15,6,9.99,59.94,CUST-2104
637,2023-12-18,11,9,12.99,116.91,CUST-4438
638,2023-12-18,28,5,6.99,34.95,CUST-4992
639,2023-12-18,15,15,9.99,149.85,CUST-6132
640,2023-12-18,3,8,12.99,103.92,CUST-6447
641,2023-12-18,13,16,19.99,319.84,CUST-9183
642,2023-12-18,26,17,12.99,220.83,CUST-2943
643,2023-12-18,25,11,199.99,2199.89,CUST-1827
644,2023-12-18,8,19,119.99,2279.81,CUST-5043
645,2023-12-18,5,18,79.99,1439.82,CUST-9878
646,2023-12-18,26,18,12.99,233.82,CUST-1452
647,2023-12-18,10,13,4.99,64.87,CUST-5470
648,2023-12-18,2,23,89.99,2069.77,CUST-3061
649,2023-12-18,27,6,8.99,53.94,CUST-9392
650,2023-12-18,1,20,29.99,599.8,CUST-4494
651,2023-12-18,11,15,12.99,194.85,CUST-6787
652,2023-12-18,8,30,119.99,3599.7,CUST-8197
653,2023-12-18,12,16,8.99,143.84,CUST-3001
654,2023-12-18,4,18,49.99,899.82,CUST-1707
655,2023-12-18,28,7,6.99,48.93,CUST-2209
656,2023-12-18,28,9,6.99,62.91,CUST-3375
657,2023-12-18,2,13,89.99,1169.87,CUST-5512
658,2023-12-18,19,4,89.99,359.96,CUST-4371
659,2023-12-18,16,16,34.99,559.84,CUST-6902
660,2023-12-18,26,11,12.99,142.89,CUST-5046
661,2023-12-18,10,7,4.99,34.93,CUST-5731
662,2023-12-18,23,16,99.99,1599.84,CUST-8886
663,2023-12-18,15,16,9.99,159.84,CUST-5609
664,2023-12-18,20,2,29.99,59.98,CUST-1876
665,2023-12-18,9,16,24.99,399.84,CUST-9076
666,2023-12-18,13,16,19.99,319.84,CUST-6033
667,2023-12-18,18,3,499.99,1499.97,CUST-2878
668,2023-12-18,26,21,12.99,272.79,CUST-8350
669,2023-12-18,18,2,499.99,999.98,CUST-6982
670,2023-12-18,6,18,129.99,2339.82,CUST-3683
671,2023-12-19,25,5,199.99,999.95,CUST-3374
672,2023-12-19,3,10,12.99,129.9,CUST-2257
673,2023-12-19,8,28,119.99,3359.72,CUST-6474
674,2023-12-19,16,26,34.99,909.74,CUST-5603
675,2023-12-19,23,16,99.99,1599.84,CUST-8815
676,2023-12-19,9,9,24.99,224.91,CUST-8124
677,2023-12-19,17,4,299.99,1199.96,CUST-6674
678,2023-12-19,9,10,24.99,249.9,CUST-2279
679,2023-12-19,21,5,149.99,749.95,CUST-2832
680,2023-12-19,11,24,12.99,311.76,CUST-1383
681,2023-12-19,13,20,19.99,399.8,CUST-9965
682,2023-12-19,17,2,299.99,599.98,CUST-8187
683,2023-12-20,25,10,199.99,1999.9,CUST-7479
684,2023-12-20,18,5,499.99,2499.95,CUST-1322
685,2023-12-20,16,26,34.99,909.74,CUST-8694
686,2023-12-20,23,14,99.99,1399.86,CUST-8525
687,2023-12-20,26,9,12.99,116.91,CUST-4056
688,2023-12-20,23,17,99.99,1699.83,CUST-7702
689,2023-12-20,25,8,199.99,1599.92,CUST-2875
690,2023-12-20,28,5,6.99,34.95,CUST-4603
691,2023-12-20,26,8,12.99,103.92,CUST-9131
692,2023-12-20,10,12,4.99,59.88,CUST-2033
693,2023-12-21,23,15,99.99,1499.85,CUST-9709
694,2023-12-21,19,3,89.99,269.97,CUST-4489
695,2023-12-21,17,4,299.99,1199.96,CUST-1322
696,2023-12-21,17,4,299.99,1199.96,CUST-6117
697,2023-12-21,5,32,79.99,2559.68,CUST-8830
698,2023-12-21,28,10,6.99,69.9,CUST-2719
699,2023-12-21,9,12,24.99,299.88,CUST-2801
700,2023-12-21,18,2,499.99,999.98,CUST-5126
701,2023-12-21,10,8,4.99,39.92,CUST-4863
702,2023-12-21,15,8,9.99,79.92,CUST-8512
703,2023-12-21,23,7,99.99,699.93,CUST-8679
704,2023-12-21,10,8,4.99,39.92,CUST-3021
705,2023-12-21,10,13,4.99,64.87,CUST-3259
706,2023-12-21,2,14,89.99,1259.86,CUST-5518
707,2023-12-21,8,17,119.99,2039.83,CUST-2781
708,2023-12-21,8,27,119.99,3239.73,CUST-5462
709,2023-12-21,4,7,49.99,349.93,CUST-1574
710,2023-12-21,21,4,149.99,599.96,CUST-7479
711,2023-12-21,10,13,4.99,64.87,CUST-8898
712,2023-12-21,13,17,19.99,339.83,CUST-4911
713,2023-12-21,19,4,89.99,359.96,CUST-4808
714,2023-12-21,11,8,12.99,103.92,CUST-5770
715,2023-12-21,23,14,99.99,1399.86,CUST-2026
716,2023-12-21,25,5,199.99,999.95,CUST-7549
717,2023-12-21,8,12,119.99,1439.88,CUST-1919
718,2023-12-21,8,24,119.99,2879.76,CUST-1142
719,2023-12-21,15,7,9.99,69.93,CUST-1013
720,2023-12-21,1,22,29.99,659.78,CUST-5002
721,2023-12-21,19,5,89.99,449.95,CUST-3373
722,2023-12-21,2,20,89.99,1799.8,CUST-9144
723,2023-12-21,23,7,99.99,699.93,CUST-5323
724,2023-12-21,5,24,79.99,1919.76,CUST-4968
725,2023-12-21,14,26,14.99,389.74,CUST-3576
726,2023-12-21,13,16,19.99,319.84,CUST-2905
727,2023-12-21,8,30,119.99,3599.7,CUST-9846
728,2023-12-21,9,7,24.99,174.93,CUST-4635
729,2023-12-22,1,15,29.99,449.85,CUST-3552
730,2023-12-22,10,12,4.99,59.88,CUST-3171
731,2023-12-22,28,9,6.99,62.91,CUST-2972
732,2023-12-22,9,13,24.99,324.87,CUST-8895
733,2023-12-22,16,25,34.99,874.75,CUST-5905
734,2023-12-22,1,32,29.99,959.68,CUST-1558
735,2023-12-22,1,32,29.99,959.68,CUST-3404
736,2023-12-22,2,18,89.99,1619.82,CUST-8403
737,2023-12-22,22,2,199.99,399.98,CUST-1922
738,2023-12-22,15,16,9.99,159.84,CUST-4732
739,2023-12-22,28,4,6.99,27.96,CUST-9675
740,2023-12-22,17,3,299.99,899.97,CUST-8411
741,2023-12-22,20,7,29.99,209.93,CUST-7030
742,2023-12-22,21,6,149.99,899.94,CUST-6323
743,2023-12-22,7,14,299.99,4199.86,CUST-8424
744,2023-12-22,28,12,6.99,83.88,CUST-6179
745,2023-12-22,16,16,34.99,559.84,CUST-8250
746,2023-12-22,28,12,6.99,83.88,CUST-3571
747,2023-12-22,24,14,9.99,139.86,CUST-4242
748,2023-12-22,24,10,9.99,99.9,CUST-5586
749,2023-12-22,15,14,9.99,139.86,CUST-4370
750,2023-12-22,17,2,299.99,599.98,CUST-6303
751,2023-12-22,25,12,199.99,2399.88,CUST-7351
752,2023-12-22,14,27,14.99,404.73,CUST-7804
753,2023-12-22,3,8,12.99,103.92,CUST-3695
754,2023-12-22,3,8,12.99,103.92,CUST-7543
755,2023-12-22,1,19,29.99,569.81,CUST-3842
756,2023-12-22,13,20,19.99,399.8,CUST-6039
757,2023-12-22,17,5,299.99,1499.95,CUST-3170
758,2023-12-22,19,2,89.99,179.98,CUST-8205
759,2023-12-22,12,39,8.99,350.61,CUST-8317
760,2023-12-22,23,9,99.99,899.91,CUST-1656
761,2023-12-22,27,13,8.99,116.87,CUST-8846
762,2023-12-22,3,11,12.99,142.89,CUST-2221
763,2023-12-22,8,13,119.99,1559.87,CUST-9884
764,2023-12-22,15,17,9.99,169.83,CUST-7603
765,2023-12-22,26,17,12.99,220.83,CUST-3209
766,2023-12-22,18,4,499.99,1999.96,CUST-8541
767,2023-12-23,2,12,89.99,1079.88,CUST-3863
768,2023-12-23,22,1,199.99,199.99,CUST-8297
769,2023-12-23,19,1,89.99,89.99,CUST-5989
770,2023-12-23,2,10,89.99,899.9,CUST-2822
771,2023-12-23,22,1,199.99,199.99,CUST-5130
772,2023-12-23,18,1,499.99,499.99,CUST-9857
773,2023-12-23,18,2,499.99,999.98,CUST-4873
774,2023-12-23,24,5,9.99,49.95,CUST-5503
775,2023-12-24,3,7,12.99,90.93,CUST-8716
776,2023-12-24,14,15,14.99,224.85,CUST-6870
777,2023-12-24,18,1,499.99,499.99,CUST-2342
778,2023-12-24,6,17,129.99,2209.83,CUST-5068
779,2023-12-24,13,13,19.99,259.87,CUST-5835
780,2023-12-24,3,8,12.99,103.92,CUST-8524
781,2023-12-25,19,5,89.99,449.95,CUST-3594
782,2023-12-25,16,27,34.99,944.73,CUST-1132
783,2023-12-25,1,18,29.99,539.82,CUST-1980
784,2023-12-25,17,3,299.99,899.97,CUST-6967
785,2023-12-25,5,41,79.99,3279.59,CUST-7751
786,2023-12-25,27,12,8.99,107.88,CUST-9537
787,2023-12-25,17,5,299.99,1499.95,CUST-4175
788,2023-12-25,6,16,129.99,2079.84,CUST-8972
789,2023-12-25,24,12,9.99,119.88,CUST-9502
790,2023-12-25,25,12,199.99,2399.88,CUST-1862
791,2023-12-25,24,10,9.99,99.9,CUST-7938
792,2023-12-26,22,4,199.99,799.96,CUST-5132
793,2023-12-26,10,7,4.99,34.93,CUST-7090
794,2023-12-26,15,17,9.99,169.83,CUST-3930
795,2023-12-26,14,10,14.99,149.9,CUST-8317
796,2023-12-26,5,32,79.99,2559.68,CUST-7188
797,2023-12-26,8,22,119.99,2639.78,CUST-9269
798,2023-12-26,7,14,299.99,4199.86,CUST-1037
799,2023-12-26,23,8,99.99,799.92,CUST-7765
800,2023-12-26,21,4,149.99,599.96,CUST-1425
801,2023-12-26,28,6,6.99,41.94,CUST-9331
802,2023-12-26,23,7,99.99,699.93,CUST-4188
803,2023-12-26,20,4,29.99,119.96,CUST-7265
804,2023-12-26,23,10,99.99,999.9,CUST-9442
805,2023-12-26,3,15,12.99,194.85,CUST-6807
806,2023-12-26,12,22,8.99,197.78,CUST-2108
807,2023-12-26,9,8,24.99,199.92,CUST-4615
808,2023-12-26,28,9,6.99,62.91,CUST-9456
809,2023-12-26,10,10,4.99,49.9,CUST-9795
810,2023-12-26,16,13,34.99,454.87,CUST-6493
811,2023-12-26,14,11,14.99,164.89,CUST-2371
812,2023-12-26,3,19,12.99,246.81,CUST-5917
813,2023-12-26,27,8,8.99,71.92,CUST-8007
814,2023-12-26,15,15,9.99,149.85,CUST-8645
815,2023-12-26,2,15,89.99,1349.85,CUST-8766
816,2023-12-26,2,9,89.99,809.91,CUST-6716
817,2023-12-26,22,4,199.99,799.96,CUST-2099
818,2023-12-26,3,7,12.99,90.93,CUST-1646
819,2023-12-26,22,3,199.99,599.97,CUST-9659
820,2023-12-26,26,19,12.99,246.81,CUST-3548
821,2023-12-26,27,8,8.99,71.92,CUST-1216
822,2023-12-26,2,17,89.99,1529.83,CUST-9642
823,2023-12-26,16,17,34.99,594.83,CUST-2582
824,2023-12-26,27,10,8.99,89.9,CUST-3223
825,2023-12-26,5,32,79.99,2559.68,CUST-2232
826,2023-12-26,6,18,129.99,2339.82,CUST-8524
827,2023-12-26,14,27,14.99,404.73,CUST-9849
828,2023-12-26,28,10,6.99,69.9,CUST-1756
829,2023-12-27,7,8,299.99,2399.92,CUST-7622
830,2023-12-27,10,6,4.99,29.94,CUST-6316
831,2023-12-27,19,5,89.99,449.95,CUST-5487
832,2023-12-27,16,26,34.99,909.74,CUST-5423
833,2023-12-27,23,9,99.99,899.91,CUST-2273
834,2023-12-27,28,5,6.99,34.95,CUST-5902
835,2023-12-27,8,29,119.99,3479.71,CUST-6105
836,2023-12-27,18,5,499.99,2499.95,CUST-2610
837,2023-12-27,24,13,9.99,129.87,CUST-8078
838,2023-12-27,25,9,199.99,1799.91,CUST-5825
839,2023-12-27,20,4,29.99,119.96,CUST-3705
840,2023-12-27,15,13,9.99,129.87,CUST-2221
841,2023-12-27,2,20,89.99,1799.8,CUST-5484
842,2023-12-27,11,8,12.99,103.92,CUST-5189
843,2023-12-27,15,5,9.99,49.95,CUST-4630
844,2023-12-27,23,13,99.99,1299.87,CUST-5237
845,2023-12-27,5,32,79.99,2559.68,CUST-9081
846,2023-12-27,3,9,12.99,116.91,CUST-3207
847,2023-12-27,13,32,19.99,639.68,CUST-5880
848,2023-12-27,12,34,8.99,305.66,CUST-1465
849,2023-12-27,14,9,14.99,134.91,CUST-6777
850,2023-12-27,9,11,24.99,274.89,CUST-4771
851,2023-12-27,27,12,8.99,107.88,CUST-6430
852,2023-12-27,16,22,34.99,769.78,CUST-7179
853,2023-12-27,19,6,89.99,539.94,CUST-1510
854,2023-12-27,8,13,119.99,1559.87,CUST-8564
855,2023-12-27,21,6,149.99,899.94,CUST-9781
856,2023-12-27,16,23,34.99,804.77,CUST-3259
857,2023-12-27,26,21,12.99,272.79,CUST-3912
858,2023-12-27,18,5,499.99,2499.95,CUST-1280
859,2023-12-27,25,8,199.99,1599.92,CUST-1794
860,2023-12-27,7,14,299.99,4199.86,CUST-9897
861,2023-12-27,17,5,299.99,1499.95,CUST-7085
862,2023-12-27,4,14,49.99,699.86,CUST-1561
863,2023-12-27,27,13,8.99,116.87,CUST-4591
864,2023-12-27,16,19,34.99,664.81,CUST-6927
865,2023-12-27,4,11,49.99,549.89,CUST-3441
866,2023-12-27,14,15,14.99,224.85,CUST-7468
867,2023-12-27,11,20,12.99,259.8,CUST-8439
868,2023-12-27,23,16,99.99,1599.84,CUST-8504
869,2023-12-27,4,14,49.99,699.86,CUST-2079
870,2023-12-28,4,17,49.99,849.83,CUST-4875
871,2023-12-28,11,21,12.99,272.79,CUST-9478
872,2023-12-28,26,20,12.99,259.8,CUST-6337
873,2023-12-28,14,21,14.99,314.79,CUST-3892
874,2023-12-28,27,8,8.99,71.92,CUST-9769
875,2023-12-28,27,12,8.99,107.88,CUST-3464
876,2023-12-28,15,16,9.99,159.84,CUST-4596
877,2023-12-28,3,9,12.99,116.91,CUST-2141
878,2023-12-28,26,15,12.99,194.85,CUST-7244
879,2023-12-28,3,20,12.99,259.8,CUST-1572
880,2023-12-28,4,13,49.99,649.87,CUST-4942
881,2023-12-28,6,31,129.99,4029.69,CUST-2267
882,2023-12-28,2,11,89.99,989.89,CUST-2936
883,2023-12-28,16,26,34.99,909.74,CUST-9077
884,2023-12-28,7,15,299.99,4499.85,CUST-1009
885,2023-12-28,28,6,6.99,41.94,CUST-2963
886,2023-12-28,4,9,49.99,449.91,CUST-2933
887,2023-12-28,4,6,49.99,299.94,CUST-8446
888,2023-12-28,3,12,12.99,155.88,CUST-2727
889,2023-12-28,1,24,29.99,719.76,CUST-2403
890,2023-12-28,14,22,14.99,329.78,CUST-9498
891,2023-12-28,15,10,9.99,99.9,CUST-6475
892,2023-12-28,11,11,12.99,142.89,CUST-8691
893,2023-12-28,13,31,19.99,619.69,CUST-9484
894,2023-12-28,12,18,8.99,161.82,CUST-3970
895,2023-12-28,25,9,199.99,1799.91,CUST-4692
896,2023-12-28,15,16,9.99,159.84,CUST-2281
897,2023-12-28,6,18,129.99,2339.82,CUST-4683
898,2023-12-28,8,23,119.99,2759.77,CUST-7739
899,2023-12-28,1,30,29.99,899.7,CUST-3351
900,2023-12-28,10,6,4.99,29.94,CUST-6607
901,2023-12-28,25,12,199.99,2399.88,CUST-6473
902,2023-12-28,17,2,299.99,599.98,CUST-4925
903,2023-12-28,14,27,14.99,404.73,CUST-3279
904,2023-12-28,18,2,499.99,999.98,CUST-6410
905,2023-12-28,6,20,129.99,2599.8,CUST-9992
906,2023-12-28,6,11,129.99,1429.89,CUST-5696
907,2023-12-28,20,3,29.99,89.97,CUST-6326
908,2023-12-28,14,22,14.99,329.78,CUST-4088
909,2023-12-28,12,38,8.99,341.62,CUST-4291
910,2023-12-28,2,20,89.99,1799.8,CUST-7114
911,2023-12-28,25,13,199.99,2599.87,CUST-1427
912,2023-12-28,8,29,119.99,3479.71,CUST-8008
913,2023-12-28,17,5,299.99,1499.95,CUST-9537
914,2023-12-28,6,23,129.99,2989.77,CUST-7785
915,2023-12-28,3,7,12.99,90.93,CUST-8401
916,2023-12-29,3,14,12.99,181.86,CUST-1584
917,2023-12-29,11,13,12.99,168.87,CUST-1040
918,2023-12-29,4,11,49.99,549.89,CUST-3026
919,2023-12-29,7,6,299.99,1799.94,CUST-7062
920,2023-12-29,18,4,499.99,1999.96,CUST-6963
921,2023-12-29,18,4,499.99,1999.96,CUST-6585
922,2023-12-29,16,25,34.99,874.75,CUST-1750
923,2023-12-29,25,13,199.99,2599.87,CUST-9699
924,2023-12-29,10,5,4.99,24.95,CUST-8150
925,2023-12-29,25,13,199.99,2599.87,CUST-9553
926,2023-12-29,18,4,499.99,1999.96,CUST-3948
927,2023-12-29,12,22,8.99,197.78,CUST-3633
928,2023-12-29,9,13,24.99,324.87,CUST-4399
929,2023-12-29,17,2,299.99,599.98,CUST-1609
930,2023-12-29,24,12,9.99,119.88,CUST-7376
931,2023-12-29,17,5,299.99,1499.95,CUST-5929
932,2023-12-29,16,17,34.99,594.83,CUST-3194
933,2023-12-29,13,13,19.99,259.87,CUST-3752
934,2023-12-29,23,15,99.99,1499.85,CUST-8024
935,2023-12-30,9,4,24.99,99.96,CUST-2151
936,2023-12-30,3,10,12.99,129.9,CUST-2694
937,2023-12-30,2,7,89.99,629.93,CUST-5803
938,2023-12-30,15,4,9.99,39.96,CUST-8133
939,2023-12-30,5,18,79.99,1439.82,CUST-1781
940,2023-12-30,24,8,9.99,79.92,CUST-5813
941,2023-12-30,20,1,29.99,29.99,CUST-7238
942,2023-12-30,22,1,199.99,199.99,CUST-4668
943,2023-12-31,11,4,12.99,51.96,CUST-6430
944,2023-12-31,6,16,129.99,2079.84,CUST-2820
945,2023-12-31,14,7,14.99,104.93,CUST-6574
946,2023-12-31,23,7,99.99,699.93,CUST-5838
947,2023-12-31,2,6,89.99,539.94,CUST-2850
948,2023-12-31,27,9,8.99,80.91,CUST-9052
949,2023-12-31,2,6,89.99,539.94,CUST-8865
950,2023-12-31,14,10,14.99,149.9,CUST-1279
951,2023-12-31,13,7,19.99,139.93,CUST-3447
952,2023-12-31,11,7,12.99,90.93,CUST-7568
953,2023-12-31,2,13,89.99,1169.87,CUST-4684
954,2023-12-31,20,2,29.99,59.98,CUST-7690
955,2023-12-31,23,10,99.99,999.9,CUST-9326
956,2023-12-31,15,4,9.99,39.96,CUST-6492
957,2023-12-31,10,5,4.99,24.95,CUST-8897
958,2024-01-01,13,12,19.99,239.88,CUST-5111
959,2024-01-01,13,12,19.99,239.88,CUST-7193
960,2024-01-01,8,13,119.99,1559.87,CUST-9576
961,2024-01-01,24,4,9.99,39.96,CUST-5802
962,2024-01-01,16,4,34.99,139.96,CUST-9263
963,2024-01-01,22,2,199.99,399.98,CUST-5591
964,2024-01-01,10,3,4.99,14.97,CUST-1437
965,2024-01-01,3,10,12.99,129.9,CUST-2709
966,2024-01-01,19,2,89.99,179.98,CUST-7164
967,2024-01-01,25,6,199.99,1199.94,CUST-1871
968,2024-01-01,15,5,9.99,49.95,CUST-8094
969,2024-01-01,12,7,8.99,62.93,CUST-7971
970,2024-01-01,22,1,199.99,199.99,CUST-2613
971,2024-01-01,22,1,199.99,199.99,CUST-5861
972,2024-01-02,19,2,89.99,179.98,CUST-3875
973,2024-01-02,17,1,299.99,299.99,CUST-8384
974,2024-01-02,22,2,199.99,399.98,CUST-2901
975,2024-01-02,23,4,99.99,399.96,CUST-9394
976,2024-01-02,2,8,89.99,719.92,CUST-1485
977,2024-01-02,10,4,4.99,19.96,CUST-3907
978,2024-01-02,23,8,99.99,799.92,CUST-5981
979,2024-01-02,11,9,12.99,116.91,CUST-2084
980,2024-01-02,22,1,199.99,199.99,CUST-9738
981,2024-01-02,15,4,9.99,39.96,CUST-7178
982,2024-01-02,19,1,89.99,89.99,CUST-6165
983,2024-01-02,19,1,89.99,89.99,CUST-8141
984,2024-01-02,17,1,299.99,299.99,CUST-9205
985,2024-01-02,8,8,119.99,959.92,CUST-5860
986,2024-01-02,9,8,24.99,199.92,CUST-5242
987,2024-01-02,17,1,299.99,299.99,CUST-7769
